Index,Sort_ID,ID,Text_Unit_ID,Stressed_Unit,Morph,Lemma,Analysis,Rel,Trans,Part_Of_Speech,Meaning,Textual_Unit,Translation
1207,24,120617,S0050-106,a samthig,samthig,samthach,acc.sg.,,,noun,axe; axe-handle,.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1208,25,120618,S0050-106,inna diad,in,i,acc.,,,preposition,"in, into",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1209,26,120619,S0050-106,inna diad,na,3sg.masc./neut.poss.pron.,masc.,,,pronoun_possessive,"his, its",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1210,27,120620,S0050-106,inna diad,diad,deäd,dat.sg.,,,noun,"end, conclusion",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1211,28,120621,S0050-106,7 do·luid,7,ocus 2,,,,conjunction,"coordinating: and, since ",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1212,29,120623,S0050-106,7 do·luid,do·,do·,,,,particle_preverb,aspectual and lexicalized meanings,.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1213,30,120622,S0050-106,7 do·luid,do·luid,do·tét,3sg.pret.,No,intrans.,verb,"to come, to touch on, to mention, to go with, to apply to, in incident to, to submit to (with i rréir + gen)",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1214,31,120624,S0050-106,in biail,in,in 1,nom.sg.masc.,,,definite_article,"the, definite article",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1215,32,120625,S0050-106,in biail,biail,biáil,nom.sg.,,,noun,"axe, hatchet ",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1216,33,120626,S0050-106,a rithissi,a,3sg.fem.poss.pron.,3sg.fem.,,,pronoun_possessive,her,.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1217,34,120628,S0050-106,a rithissi,rith,frith-,compos.,,,particle_prefix,"back, opposite, against, re-, again",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1218,35,120629,S0050-106,a rithissi,issi,éis 2,acc.sg.,,,noun,"track, trace",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1219,36,120627,S0050-106,a rithissi,rithissi,fritheis,acc.sg.,,,noun,return track,.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1220,37,120630,S0050-106,ar chenn,ar,ar 1,acc.,,,preposition,"in front of, for the sake of, in return for, on account of, because of; against (as protection); abstract: by virtue of, by means of, through",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1221,38,120631,S0050-106,ar chenn,chenn,cenn 1,acc.sg.,,,noun,"head; end-point, termination, exchange, purchase",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1222,39,120632,S0050-106,in[na] samthige,inna,in 1,gen.sg.fem.,,,definite_article,"the, definite article",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1223,40,120633,S0050-106,in[na] samthige,samthige,samthach,gen.sg.,,,noun,axe; axe-handle,.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1224,41,120634,S0050-106,co·mboi,co·,co 4,,,,complementiser,"so that, until (+independent, leniting)",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1225,42,120635,S0050-106,co·mboi,·mboi,ad·tá,3sg.pret.,No,intrans.,verb,"to be, to exist, ",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1226,43,120636,S0050-106,impe,impe,imm,3sg.fem.,,,preposition,"around, about, concerning; abstract: concerning, as regards, in the matter of, on account of",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1227,1,140429,S0050-107,.i.,.i.,.i.,,,,,"id est, it is",.i. di chorcruinn dacer dul issammuir,"That is, from casting the lot, it fell to him to go into the sea."
1228,2,120637,S0050-107,di chor,di,di,dat.,,,preposition,"away, from, cause or reason, by",.i. di chorcruinn dacer dul issammuir,"That is, from casting the lot, it fell to him to go into the sea."
1229,3,120638,S0050-107,di chor,chor,cor,dat.sg.,,,verbal_noun,the act of putting,.i. di chorcruinn dacer dul issammuir,"That is, from casting the lot, it fell to him to go into the sea."
1230,4,120639,S0050-107,cruinn,cruinn,crann,gen.sg.,,,noun,"tree, wood, mast, lot",.i. di chorcruinn dacer dul issammuir,"That is, from casting the lot, it fell to him to go into the sea."
1231,5,120640,S0050-107,da·cer,da·cer,do·tuit 1,3sg.pret.,No,trans.,verb,"to fall, to perish",.i. di chorcruinn dacer dul issammuir,"That is, from casting the lot, it fell to him to go into the sea."
1232,6,120641,S0050-107,dul,dul,dul 1,nom.sg.,,,verbal_noun,"the act of going; occasion, time, turn, going",.i. di chorcruinn dacer dul issammuir,"That is, from casting the lot, it fell to him to go into the sea."
1233,7,120642,S0050-107,issa mmuir,i,i,acc.,,,preposition,"in, into",.i. di chorcruinn dacer dul issammuir,"That is, from casting the lot, it fell to him to go into the sea."
1234,8,120643,S0050-107,issa mmuir,ssa,in 1,acc.sg.neut.,,,definite_article,"the, definite article",.i. di chorcruinn dacer dul issammuir,"That is, from casting the lot, it fell to him to go into the sea."
1235,9,120644,S0050-107,issa mmuir,mmuir,muir,acc.sg.,,,noun,"sea, tide",.i. di chorcruinn dacer dul issammuir,"That is, from casting the lot, it fell to him to go into the sea."
1236,1,140430,S0050-108,.i.,.i.,.i.,,,,,"id est, it is",.i. conéicnisset,"That is, they forced."
1237,2,120645,S0050-108,con·éicnisset,con·éicnisset,con·éicni,3pl.pret.,No,unclear,verb,"to force, to compel",.i. conéicnisset,"That is, they forced."
1238,1,140431,S0050-109,.i.,.i.,.i.,,,,,"id est, it is",.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
1239,2,120646,S0050-109,hi cumcai,hi,i,dat.,,,preposition,"in, into",.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
1240,3,120647,S0050-109,hi cumcai,cumcai,cumgae,dat.sg.,,,noun,"narrowness; narrow space; difficulty, distress",.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
1241,4,120648,S0050-109,no in n-ecin,no,nó 1,,,,conjunction,disjunctive: or,.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
1242,5,120649,S0050-109,no in n-ecin,in,i,acc.,,,preposition,"in, into",.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
1243,6,120650,S0050-109,no in n-ecin,necin,Danïél,dat.sg.,,,proper_noun,"Daniel, 'God is my judge', necessity, compulsion, force",.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
1244,7,140432,S0050-109,.i.,.i.,.i.,,,,,"id est, it is",.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
1245,8,120651,S0050-109,ar ecin,ar,ar 1,dat.,,,preposition,"in front of, for the sake of, in return for, on account of, because of; against (as protection); abstract: by virtue of, by means of, through",.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
1246,9,120652,S0050-109,ar ecin,ecin,Danïél,dat.sg.,,,proper_noun,"Daniel, 'God is my judge', necessity, compulsion, force",.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
1247,10,120654,S0050-109,nos·bered,no,no·,,,,particle_preverb,empty particle,.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
1248,11,120655,S0050-109,nos·bered,s·,3sg.fem.inf.pron.,A,,,pronoun_infixed,her,.i. hicumcai no innecin .i. arecin nosbered,"That is, in constraint or in compulsion; that is, (it is) by compulsion he carried it."
