Index,Sort_ID,ID,Text_Unit_ID,Stressed_Unit,Morph,Lemma,Analysis,Rel,Trans,Part_Of_Speech,Meaning,Textual_Unit,Translation
1152,18,117148,S0022-72,bís,bís,ad·tá,3sg.hab.rel.,Yes,intrans.,verb,"to be, to exist, ",ní accomlatar epactœ XI kl. aprilis fri riaglóri in illo anno dothoscélad áis ésci bís for kl cachmís in primo anno,Epacts are not added on the twenty-second of March (lit. eleventh of the calends of April) to regulars in that year to ascertain the moon's age which is on the calends of every month in the first year.
1153,19,117149,S0022-72,for kl ,for,for,dat.,,,preposition,"upon, over, on",ní accomlatar epactœ XI kl. aprilis fri riaglóri in illo anno dothoscélad áis ésci bís for kl cachmís in primo anno,Epacts are not added on the twenty-second of March (lit. eleventh of the calends of April) to regulars in that year to ascertain the moon's age which is on the calends of every month in the first year.
1154,20,117150,S0022-72,for kl.,kl.,kalendae,,,,noun,"Kalends, the calends, the first day of the month",ní accomlatar epactœ XI kl. aprilis fri riaglóri in illo anno dothoscélad áis ésci bís for kl cachmís in primo anno,Epacts are not added on the twenty-second of March (lit. eleventh of the calends of April) to regulars in that year to ascertain the moon's age which is on the calends of every month in the first year.
1156,21,117151,S0022-72,cach mís,cach,cach,gen.sg.masc.,,,adjective_quantifier,"every, each, all, any ",ní accomlatar epactœ XI kl. aprilis fri riaglóri in illo anno dothoscélad áis ésci bís for kl cachmís in primo anno,Epacts are not added on the twenty-second of March (lit. eleventh of the calends of April) to regulars in that year to ascertain the moon's age which is on the calends of every month in the first year.
1157,22,117152,S0022-72,cach mís,mís,mí,gen.sg.,,,noun,month,ní accomlatar epactœ XI kl. aprilis fri riaglóri in illo anno dothoscélad áis ésci bís for kl cachmís in primo anno,Epacts are not added on the twenty-second of March (lit. eleventh of the calends of April) to regulars in that year to ascertain the moon's age which is on the calends of every month in the first year.
1158,23,117153,S0022-72,in primo,in,in (Lat),,,,preposition,"in, into ",ní accomlatar epactœ XI kl. aprilis fri riaglóri in illo anno dothoscélad áis ésci bís for kl cachmís in primo anno,Epacts are not added on the twenty-second of March (lit. eleventh of the calends of April) to regulars in that year to ascertain the moon's age which is on the calends of every month in the first year.
1159,24,117154,S0022-72,in primo,primo,prīmus,abl.sg.,,,adjective_numeral_noun,first,ní accomlatar epactœ XI kl. aprilis fri riaglóri in illo anno dothoscélad áis ésci bís for kl cachmís in primo anno,Epacts are not added on the twenty-second of March (lit. eleventh of the calends of April) to regulars in that year to ascertain the moon's age which is on the calends of every month in the first year.
1161,25,117155,S0022-72,anno,anno,annus,abl.sg.,,,noun,year,ní accomlatar epactœ XI kl. aprilis fri riaglóri in illo anno dothoscélad áis ésci bís for kl cachmís in primo anno,Epacts are not added on the twenty-second of March (lit. eleventh of the calends of April) to regulars in that year to ascertain the moon's age which is on the calends of every month in the first year.
1162,2,117156,S0022-73,it he,he,3pl.indp.pron.,nom.pl.,,,pronoun_independent,"they, them",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1163,3,117157,S0022-73,riaglóri,riaglóri,ríaglóir,nom.pl.,,,noun,"regulator, director, ruler",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1164,4,117158,S0022-73,in sin,in,in 1,nom.sg.neut.,,,definite_article,"the, definite article",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1165,5,117159,S0022-73,in sin,sin,sin,nom.sg.neut.,,,pronoun_demonstrative_distal,"that one, those ones, the one in there ; that, those",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1166,9,117160,S0022-73,ad·chomlatar,ad·chomlatar,ad·comla,3pl.pres.ind.pass.,Yes,pass.,verb,"to join, to unite, to combine",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1167,6,117161,S0022-73,ad·chomlatar,ad·,ad· 1,,,,particle_preverb,aspectual and lexicalized meanings,ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1168,7,117162,S0022-73,ad·chomlatar,∅,len.rel.particle,,,,particle_relative,leniting relative particle,ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1169,8,117163,S0022-73,ad·chomlatar,·chom,con· 1,,,,particle_preverb,aspectual and lexicalized meanings,ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1170,10,117164,S0022-73,fri epacta,fri,fri,acc.,,,preposition,"towards, against, standard of comparison ",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1171,11,117165,S0022-73,fri epacta,epacta,epacht,acc.pl.,,,noun,difference in time between the solar and lunar calendar,ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1172,12,117166,S0022-73,XI. kl,XI.,(Roman numerals),,,,numeral,,ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1173,13,117167,S0022-73,XI. kl,kl,kalendae,,,,noun,"Kalends, the calends, the first day of the month",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1175,14,117168,S0022-73,aprilis,aprilis,aprīlis,gen.sg.masc.,,,adjective,of April,ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1176,15,117169,S0022-73,hi cach bliadin ,hi,i,dat.,,,preposition,"in, into",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1177,16,117170,S0022-73,hi cach bliadin ,cach,cach,dat.sg.fem.,,,adjective_quantifier,"every, each, all, any ",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1178,17,117171,S0022-73,hi cach bliadin ,bliadin,blíadain,dat.sg.,,,noun,year,ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1179,18,117172,S0022-73,tresin nóedécde,tre,tre,acc.,,,preposition,"through (time or space), by means of, be reason of",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1180,19,117173,S0022-73,tresin nóedécde,sin,in 1,acc.sg.masc.,,,definite_article,"the, definite article",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1181,20,117174,S0022-73,tresin nóedécde,nóedécde,noídécde,acc.sg.neut.,,,adjective,related to the number nineteen,ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1182,21,117175,S0022-73,ṅ-uile,ṅuile,uile,acc.sg.masc.,,,adjective_quantifier,"all, every, the whole",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1183,1,117176,S0022-73,it he,it,is 1,3pl.pres.ind.,No,intrans.,verb,"to be, the copula",ithe riaglóri insin adchomlatar fri epacta XI. kl aprilis hicach bliadin tresinnóedécde ṅuile,Those are the regulars which are added to epacts on the twenty-second of March (lit. eleventh of the calends of April) in every year through the whole nineteen-year cycle.
1184,2,117177,S0022-74,cid aes,∅,is 1,3sg.pres.ind.,Maybe,intrans.,verb,"to be, the copula",cid aes ṅesci,What is the moon's age?
1185,1,117178,S0022-74,cid aes,cid,cía 1,,,,pronoun_interrogative,"who, what, which",cid aes ṅesci,What is the moon's age?
1186,3,117179,S0022-74,cid aes,aes,áes 1,nom.sg.,,,noun,"stage, period (of life); age, years (of person etc.)",cid aes ṅesci,What is the moon's age?
1187,4,117180,S0022-74,ṅ-esci,ṅesci,éscae,gen.sg.,,,noun," moon, month",cid aes ṅesci,What is the moon's age?
1188,117181,117181,S0022-75,aes,aes,áes 1,nom.sg.,,,noun,"stage, period (of life); age, years (of person etc.)",aes ṅesci kɫ ianuarii in primo anno,the age of the moon on the Calends of January in the first year
1189,117182,117182,S0022-75,ṅ-esci,ṅesci,éscae,gen.sg.,,,noun," moon, month",aes ṅesci kɫ ianuarii in primo anno,the age of the moon on the Calends of January in the first year
1190,117183,117183,S0022-75,kɫ,kɫ,kalendae,gen.pl.,,,noun,"Kalends, the calends, the first day of the month",aes ṅesci kɫ ianuarii in primo anno,the age of the moon on the Calends of January in the first year
1192,117184,117184,S0022-75,ianuarii,ianuarii,iānuārius,gen.sg.masc.,,,adjective,of January,aes ṅesci kɫ ianuarii in primo anno,the age of the moon on the Calends of January in the first year
1193,117185,117185,S0022-75,in primo,in,in (Lat),,,,preposition,"in, into ",aes ṅesci kɫ ianuarii in primo anno,the age of the moon on the Calends of January in the first year
1194,117186,117186,S0022-75,in primo,primo,prīmus,abl.sg.,,,adjective_numeral_noun,first,aes ṅesci kɫ ianuarii in primo anno,the age of the moon on the Calends of January in the first year
1196,117187,117187,S0022-75,anno,anno,annus,abl.sg.,,,noun,year,aes ṅesci kɫ ianuarii in primo anno,the age of the moon on the Calends of January in the first year
1197,117188,117188,S0022-76,for XI,for,for,dat.,,,preposition,"upon, over, on",for XI,on the 22nd [of March]
1198,117189,117189,S0022-76,for XI,XI,(Roman numerals),,,,numeral,,for XI,on the 22nd [of March]
1199,117190,117190,S0022-77,hi frithcheist,hi,i,dat.,,,preposition,"in, into",hifrithcheist,in objection
1200,117191,117191,S0022-77,hi frithcheist,frithcheist,frithcheist,dat.sg.,,,noun,objection,hifrithcheist,in objection
1201,117192,117192,S0022-78,argumind,argumind,argumeint,nom.sg.,,,noun,"argument, evidence, reason, subject, theme",argumind innasén,the argument of the signs
1202,117193,117193,S0022-78,inna sén,inna,in 1,gen.pl.,,,definite_article,"the, definite article",argumind innasén,the argument of the signs
1203,117194,117194,S0022-78,inna sén,sén,sén 1,gen.pl.,,,noun,"sign, omen, augury, portent; incantation, charm; favorable sign, blessing",argumind innasén,the argument of the signs
1204,117195,117195,S0022-79,sochide,sochide,sochaide,nom.sg.,,,noun,"multitude, crowd, host",sochide rodáscrib húan,[It is] many who have transcribed it from us.
1205,117196,117196,S0022-79,roda·scríb,ro,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",sochide rodáscrib húan,[It is] many who have transcribed it from us.
1206,117197,117197,S0022-79,roda·scríb,∅,len.rel.particle,,,,particle_relative,leniting relative particle,sochide rodáscrib húan,[It is] many who have transcribed it from us.
